Financial Year,Coin,Sale Reference,Lot Reference,Quantity Sold,Unit Cost (ZAR),Total Cost (ZAR),Selling Price (ZAR),Proceeds (ZAR),Profit/Loss (ZAR),Fee Reference,Fee Amount (ZAR)
FY2022,XRP,c15323c9,in_buy_ba02b7ec6e81da,188.042,8.75,1645.3675,17.43,3277.57206,1632.20456,,0
FY2022,XRP,c15323c9,in_buy_f239a29792e50e,115.958,8.75,1014.6325,17.43,2021.14794,1006.51544,,0
FY2022,XRP,c2051421,in_buy_b40b2f7157b3b2,108,8.55,923.4,17.95,1938.6,1015.2,,0
FY2022,XRP,c2143b3e,in_buy_4264e93bddf262,10.79,15.11,163.0369,14.76,159.2604,-3.7765,,0
FY2022,XRP,c2143b3e,in_buy_c3f0b207118871,2.21,15.11,33.3931,14.76,32.6196,-0.7735,,0
FY2022,XRP,c2414afb,in_buy_2522b389e6f083,215.92,16.03,3461.1976,14.25,3076.86,-384.3376,,0
FY2022,XRP,c2414afb,in_buy_57d2eaf164397b,169.08,15.41,2605.5228,14.25,2409.39,-196.1328,,0
FY2022,XRP,c28426b9,in_buy_a28c342463537b,0.371,8.42,3.12382,8.81,3.26851,0.14469,,0
FY2022,XRP,c28426b9,in_buy_44c4ce41235ff6,199.629,8.33,1662.90957,8.81,1758.73149,95.82192,,0
FY2022,LTC,c2f5addd,in_buy_02e536bf2da0cb,0.09110243,3069.9931995919755185,279.683840566303978235859955,3161.9861499926329748,288.064621890673346102408764,8.380781324369367866548809,,0
FY2022,LTC,c2f5addd,in_buy_3fa1b964c291de,0.58759757,3005,1765.73069785,3161.9861499926329748,1857.975378109326653894351236,92.244680259326653894351236,,0
FY2022,XRP,c35029b6,in_buy_b40b2f7157b3b2,97.042,8.55,829.7091,18.48,1793.33616,963.62706,,0
FY2022,XRP,c35029b6,in_buy_a9ec01149a8283,161.958,8.54,1383.12132,18.48,2992.98384,1609.86252,,0
FY2022,XRP,c35029b6,in_buy_e0c05d662d15ed,41,8.54,350.14,18.48,757.68,407.54,,0
FY2022,XRP,c3ef36da,in_buy_c9f417ecb27d05,199.371,9.26,1846.17546,9.75,1943.86725,97.69179,,0
FY2022,XRP,c3ef36da,in_buy_31ee2cd19336d6,0.629,9.27,5.83083,9.75,6.13275,0.30192,,0
FY2022,LTC,c461b5d5,in_buy_bf9a3392695065,0.00095065,4161,3.95565465,2158.9983225497244189,2.052451755331895518827285,-1.903202894668104481172715,,0
FY2022,LTC,c461b5d5,in_buy_0cb163e3da4c3c,0.41634935,4836,2013.4654566,2158.9983225497244189,898.897548244668104488142715,-1114.567908355331895511857285,,0
FY2022,LTC,c527aad5,in_buy_c8a5cf3bab4644,0.0025,2858,7.145,3092,7.73,0.585,,0
FY2022,XBT,c54f15e0,in_buy_8012369e4d8399,0.001459,722000,1053.398,788869.0884167237834133,1150.9600000000000000000047,97.5620000000000000000047,,0
FY2022,ETH,c5682203,in_buy_9bb528506c18c4,0.05,33499.9453283035372588,1674.99726641517686294,72000,3600,1925.00273358482313706,,0
FY2022,XRP,c5f86650,in_buy_20b27ce2674720,0.529,7.01,3.70829,8.69,4.59701,0.88872,,0
FY2022,XRP,c5f86650,in_buy_4b8fc9c26054f6,299.471,7.64,2287.95844,8.69,2602.40299,314.44455,,0
FY2022,XBT,c637d405,in_buy_0af0f416aa357f,0.00114646,685100,785.439746,813000,932.07198,146.632234,,0
FY2022,XBT,c637d405,in_buy_8012369e4d8399,0.00385354,722000,2782.25588,813000,3132.92802,350.67214,,0
FY2022,XBT,c637d405,in_buy_3aebe937a3812a,0.005,691000,3455,813000,4065,610,,0
FY2022,XBT,c637d405,in_buy_928c37fe472ef2,0.005,701000,3505,813000,4065,560,,0
FY2022,XRP,c7632954,in_buy_8e7db53e252045,68.404,23.01,1573.97604,21.85,1494.6274,-79.34864,,0
FY2022,XRP,c7632954,in_buy_4af13cd6c815c0,11,23.27,255.97,21.85,240.35,-15.62,,0
FY2022,XRP,c7632954,in_buy_e412f2cb0442a6,11,23.27,255.97,21.85,240.35,-15.62,,0
FY2022,XRP,c7632954,in_buy_7532cb90841619,74.596,23.27,1735.84892,21.85,1629.9226,-105.92632,,0
FY2022,XRP,c7d418ee,in_buy_76f862187457f4,4.629,8.24,38.14296,8.59,39.76311,1.62015,,0
FY2022,XRP,c7d418ee,in_buy_0f76778bf62e91,24.371,8.24,200.81704,8.59,209.34689,8.52985,,0
FY2022,LTC,c88c4919,in_buy_94cf4c8b14d556,0.12854945,4850,623.4648325,3332.9949238578680203,428.454664314720812182153835,-195.010168185279187817846165,,0
FY2022,LTC,c88c4919,in_buy_b2858e28d88c79,0.38365055,4950,1899.0702225,3332.9949238578680203,1278.705335685279187815506165,-620.364886814720812184493835,,0
FY2022,LTC,c89f5137,in_buy_de5bc1cae78601,0.16634935,4819,801.63751765,2357,392.08541795,-409.5520997,,0
FY2022,LTC,c89f5137,in_buy_5654877fc4f01b,0.08365065,4917,411.31024605,2357,197.16458205,-214.145664,,0
FY2022,LTC,c89f5137,in_buy_d7a23c6db65ac6,0.25,4867,1216.75,2357,589.25,-627.5,,0
FY2022,ETH,c9643583,in_buy_aeb74d96ec7ebb,0.00172666,28659.8263162420108337,49.485775707202430426116442,27200,46.965152,-2.520623707202430426116442,,0
FY2022,ETH,c9643583,in_buy_b4c61815ae5528,0.036034,27750.7354165510351335,999.970000000000000000539,27200,980.1248,-19.845200000000000000539,,0
FY2022,ETH,c9643583,in_buy_ec5c602d686602,0.01223934,27399.9890398947829899,335.357781855545813239602666,27200,332.910048,-2.447733855545813239602666,,0
FY2022,XBT,ca3128fa,in_buy_9573236030d685,0.007,801000,5607,877000,6139,532,,0
FY2022,ETH,cb1623e9,in_buy_a41284673a094c,0.03394066,24005,814.7455433,27506,933.57179396,118.82625066,,0
FY2022,ETH,cb1623e9,in_buy_49710bbae392ba,0.1,23600,2360,27506,2750.6,390.6,,0
FY2022,ETH,cb1623e9,in_buy_3bd75ac1fac776,0.06605934,23200,1532.576688,27506,1817.02820604,284.45151804,,0
FY2022,XRP,cb42270a,in_buy_b20251efbd7053,35.654,16.51,588.64754,21.89,780.46606,191.81852,,0
FY2022,XRP,cb42270a,in_buy_2ac1b3c240b23e,64.346,16.01,1030.17946,21.89,1408.53394,378.35448,,0
FY2022,XRP,cb4f312b,in_buy_b40b2f7157b3b2,7.958,8.55,68.0409,17.43,138.70794,70.66704,,0
FY2022,XRP,cb4f312b,in_buy_bbb134fef72754,95,8.55,812.25,17.43,1655.85,843.6,,0
FY2022,XRP,cb4f312b,in_buy_f239a29792e50e,43.042,8.75,376.6175,17.43,750.22206,373.60456,,0
FY2022,XRP,cba2c857,in_buy_44c4ce41235ff6,65,8.33,541.45,8.68,564.2,22.75,,0
FY2022,ETH,cba6adae,in_buy_e731d618d164d1,0.137366,26437,3631.544942,26956.9616935777412169,3702.9700000000000000006854,71.4250580000000000006854,,0
FY2022,ETH,cbd3480a,in_buy_9bb528506c18c4,0.000153,33499.9453283035372588,5.1254916352304412005964,73594.7712418300653595,11.2600000000000000000035,6.1345083647695587994071,,0
FY2022,XBT,cbedb19d,in_buy_6d709d5d91be09,0.001391,808000,1123.928,548993.5298346513299784,763.6499999999999999999544,-360.2780000000000000000456,,0
FY2022,ETH,cc3f3341,in_buy_ba865dbed39f22,0.05,33001,1650.05,41159,2057.95,407.9,,0
FY2022,XRP,cc596d95,in_buy_f239a29792e50e,22,8.75,192.5,17.43,383.46,190.96,,0
FY2022,XRP,ccc15fe3,in_buy_0e1e336f5e0016,150,10.18,1527,19.28,2892,1365,,0
FY2022,XRP,ccc15fe3,in_buy_dd5dfd42665892,16.958,16.6,281.5028,19.28,326.95024,45.44744,,0
FY2022,XRP,ccc15fe3,in_buy_f7e8313ed8793d,200,10.27,2054,19.28,3856,1802,,0
FY2022,XRP,ccc15fe3,in_buy_273faf90cb0590,33.042,10.36,342.31512,19.28,637.04976,294.73464,,0
FY2022,XRP,ccdfd8e9,in_buy_a28c342463537b,99,8.42,833.58,9.11,901.89,68.31,,0
FY2022,XRP,cd4ef9fe,in_buy_b6095a1e0ef400,24,6.9,165.6,7.42,178.08,12.48,,0
FY2022,XRP,cdccf150,in_buy_8c862cb634dd46,276,10.2,2815.2,10.51,2900.76,85.56,,0
FY2022,XRP,cddc4bf7,in_buy_baef671d3430f3,81,21.9,1773.9,16.66,1349.46,-424.44,,0
FY2022,ETH,cde83649,in_buy_aaeaa99030f138,0.02923,23970,700.6431,28899.7605200136845706,844.739999999999999998638,144.096899999999999998638,,0
FY2022,XBT,ce17623c,in_buy_65b15220715602,0.00315912,800999.2802303262955854,2530.452846161228406909748848,588000,1857.56256,-672.890286161228406909748848,,0
FY2022,XBT,ce17623c,in_buy_4f88024dfd57aa,0.00184088,786000,1446.93168,588000,1082.43744,-364.49424,,0
FY2022,ETH,ce84dabd,in_buy_b523faea03d624,0.016304,28949.9739447628973424,472.0003751954142782704896,26949.8282630029440628,439.3899999999999999998912,-32.6103751954142782705984,,0
FY2022,XRP,ceab60d5,in_buy_f1ca4b6b75ca73,0.529,8.3,4.3907,8.46,4.47534,0.08464,,0
FY2022,XRP,ceab60d5,in_buy_029d2745c1eb94,199.471,8.42,1679.54582,8.46,1687.52466,7.97884,,0
FY2022,XRP,ced57957,in_buy_571eebf7383ade,46.119,8.28,381.86532,7.26,334.82394,-47.04138,,0
FY2022,XRP,ced57957,in_buy_094a34fdfb3c45,118.881,8.39,997.41159,7.26,863.07606,-134.33553,,0
FY2022,XBT,cf2094aa,in_buy_65b15220715602,0.00317688,800999.2802303262955854,2544.678593378119001919345552,559000,1775.87592,-768.802673378119001919345552,,0
FY2022,XBT,cf2094aa,in_buy_637d99133bf200,0.001664,800997.5961538461538462,1332.8600000000000000000768,559000,930.176,-402.6840000000000000000768,,0
FY2022,XBT,cf2094aa,in_buy_6d709d5d91be09,0.00015912,808000,128.56896,559000,88.94808,-39.62088,,0
FY2022,XBT,cf23c46e,in_buy_6d709d5d91be09,0.00210888,808000,1703.97504,548999.1181657848324515,1157.77326031746031746031932,-546.20177968253968253968068,,0
FY2022,XBT,cf23c46e,in_buy_07e09cf8596be0,0.00015912,816000,129.84192,548999.1181657848324515,87.35673968253968253968268,-42.48518031746031746031732,,0
FY2022,XRP,cf426ad8,in_buy_ff3f4af41e774e,94,15.05,1414.7,20.75,1950.5,535.8,,0
FY2022,XRP,cfef7bd6,in_buy_1d5867ae8c9558,21,18.85,395.85,23.88,501.48,105.63,,0
FY2022,XRP,d127cb1d,in_buy_924928bfef743c,129.079,18.99,2451.21021,10.76,1388.89004,-1062.32017,,0
FY2022,XRP,d127cb1d,in_buy_750107c0599573,20.921,18.75,392.26875,10.76,225.10996,-167.15879,,0
FY2022,XRP,d162e287,in_buy_05e06da34ffb44,300,17.38,5214,14.76,4428,-786,,0
FY2022,XRP,d162e287,in_buy_55dae2b99c1544,49.979,16.36,817.65644,14.76,737.69004,-79.9664,,0
FY2022,XRP,d162e287,in_buy_232fa7bde0a04d,161.021,16.35,2632.69335,14.76,2376.66996,-256.02339,,0
FY2022,XRP,d162e287,in_buy_81efc003b19572,300,16.87,5061,14.76,4428,-633,,0
FY2022,XBT,d1c29156,in_buy_f18a198c0ddd44,0.00084088,831004,698.77464352,534000,449.02992,-249.74472352,,0
FY2022,XBT,d1c29156,in_buy_527750b9fb38a8,0.00415912,837000,3481.18344,534000,2220.97008,-1260.21336,,0
FY2022,XRP,d1fd13d5,in_buy_5a2fe32bd6dbd9,81.446,15.36,1251.01056,23.59,1921.31114,670.30058,,0
FY2022,XRP,d1fd13d5,in_buy_ecedec37486082,118.554,14.95,1772.3823,23.59,2796.68886,1024.30656,,0
FY2022,ETH,d25f87e6,in_buy_78a958b3311098,0.0042634,58742,250.4406428,32173,137.1663682,-113.2742746,,0
FY2022,ETH,d25f87e6,in_buy_5921a636eb34af,0.02,59850,1197,32173,643.46,-553.54,,0
FY2022,ETH,d25f87e6,in_buy_815fc12701fc8d,0.02,59336,1186.72,32173,643.46,-543.26,,0
FY2022,ETH,d25f87e6,in_buy_0ad5fffd83537f,0.00449,60403.1180400890868597,271.210000000000000000053,32173,144.45677,-126.753230000000000000053,,0
FY2022,ETH,d25f87e6,in_buy_1575f80e1454d3,0.0012466,60118.7904967602591793,74.94408423326133909291538,32173,40.1068618,-34.83722243326133909291538,,0
FY2022,ETH,d25f87e6,in_buy_a1b115725855a8,0.02,59814,1196.28,32173,643.46,-552.82,,0
FY2022,XRP,d29bed7a,in_buy_dd8a4a386a2d7d,125.779,12.95,1628.83805,19.45,2446.40155,817.5635,,0
FY2022,XRP,d29bed7a,in_buy_87440b63e73487,74.221,11.95,886.94095,19.45,1443.59845,556.6575,,0
FY2022,ETH,d3a75f35,in_buy_e44c1adf2e8407,0.020922,32100,671.5962,43178.9503871522798968,903.3900000000000000008496,231.7938000000000000008496,,0
FY2022,XRP,d3c39bf6,in_buy_f239a29792e50e,14,8.75,122.5,17.43,244.02,121.52,,0
FY2022,LTC,d503b5ac,in_buy_b7c8e76ff09a83,0.08759757,2729,239.05376853,2979,260.95316103,21.8993925,,0
FY2022,LTC,d503b5ac,in_buy_83f30d7ce3f5b6,0.41240243,2842,1172.04770606,2979,1228.54683897,56.49913291,,0
FY2022,LTC,d503b5ac,in_buy_4067604e5646ed,0.5,2785,1392.5,2979,1489.5,97,,0
FY2022,ETH,d5afc72e,in_buy_cc5d4253306bcb,0.031924,24139.8913699456849728,770.6418920941460470716672,26059.7042977070542539,831.9300000000000000015036,61.2881079058539529298364,,0
FY2022,XRP,d5b329e4,in_buy_1d5867ae8c9558,21,18.85,395.85,23.88,501.48,105.63,,0
FY2022,ETH,d5d4177c,in_buy_e33cb884596665,0.031911,25449.8448810754912099,812.1299999999999999991189,25200,804.1572,-7.9727999999999999991189,,0
FY2022,ETH,d5d4177c,in_buy_6658557b75be54,0.00011734,25501,2.99228734,25200,2.956968,-0.03531934,,0
FY2022,ETH,d5d4177c,in_buy_7e188cb7f4bca1,0.01797166,25449.9129474712302009,457.377182521550808952306494,25200,452.885832,-4.491350521550808952306494,,0
FY2022,ETH,d629ae56,in_buy_c91f6b6e10b9c4,0.05,42998,2149.9,45950,2297.5,147.6,,0
FY2022,XBT,d62ccd92,in_buy_fc85e0e9a6b351,0.001176,849906.4625850340136054,999.4899999999999999999504,882000,1037.232,37.7420000000000000000496,,0
FY2022,XBT,d62ccd92,in_buy_973207d6b5552c,0.00079046,836794.9790794979079498,661.452959163179916317998908,882000,697.18572,35.732760836820083682001092,,0
FY2022,XBT,d62ccd92,in_buy_fe21249bab46b7,0.00034454,840520,289.5927608,882000,303.88428,14.2915192,,0
FY2022,XBT,d62ccd92,in_buy_f73bc81e49f676,0.0005,840520,420.26,882000,441,20.74,,0
FY2022,XBT,d62ccd92,in_buy_dc5d58bd3b6d94,0.000189,840529.1005291005291005,158.8599999999999999999945,882000,166.698,7.8380000000000000000055,,0
FY2022,XRP,d632f797,in_buy_977b80aab29674,7,13.44,94.08,17.07,119.49,25.41,,0
FY2022,XRP,d69a8e37,in_buy_8d97d7c4759108,28.779,17.79,511.97841,11.42,328.65618,-183.32223,,0
FY2022,XRP,d69a8e37,in_buy_3808703f588fed,171.221,15.2,2602.5592,11.42,1955.34382,-647.21538,,0
FY2022,XRP,d6dc3c4b,in_buy_4e1627a27a1620,71.071,18.35,1304.15285,10.75,764.01325,-540.1396,,0
FY2022,XRP,d6dc3c4b,in_buy_68b7a527f41e24,78.929,18.55,1464.13295,10.75,848.48675,-615.6462,,0
FY2022,XRP,d70e7ada,in_buy_ba02b7ec6e81da,14,8.75,122.5,17.43,244.02,121.52,,0
FY2022,XRP,d746ad9e,in_buy_4cdc76c37a54af,100,18.51,1851,23.8,2380,529,,0
FY2022,XBT,d7616b0f,in_buy_8012369e4d8399,0.0015,722000,1083,795000,1192.5,109.5,,0
FY2022,LTC,d7972244,in_buy_02e536bf2da0cb,0.17579757,3069.9931995919755185,539.697344404794287651790045,3095,544.09347915,4.396134745205712348209955,,0
FY2022,LTC,d7972244,in_buy_852b8e969efc06,1,3151,3151,3095,3095,-56,,0
FY2022,LTC,d7972244,in_buy_962e3e7bfa57cc,0.41240243,3005,1239.26930215,3095,1276.38552085,37.1162187,,0
FY2022,LTC,d7972244,in_buy_ac404937a07819,0.4118,3069.985429820301117,1264.2199999999999999806,3095,1274.521,10.3010000000000000194,,0
FY2022,LTC,d7e9f321,in_buy_bf9a3392695065,0.0827,4161,344.1147,2158.8875453446191052,178.54000000000000000004,-165.57469999999999999996,,0
FY2022,XRP,d80983ff,in_buy_9d48eb9942e07f,14.164,20.08,284.41312,19.79,280.30556,-4.10756,,0
FY2022,XRP,d80983ff,in_buy_ce7fcc6675fed9,52,20.15,1047.8,19.79,1029.08,-18.72,,0
FY2022,XRP,d80983ff,in_buy_70b4abbff55740,33.836,20.15,681.7954,19.79,669.61444,-12.18096,,0
FY2022,XBT,d8814f98,in_buy_7734dba2593e77,0.002,865000,1730,622065,1244.13,-485.87,,0
FY2022,LTC,d8e16800,in_buy_e62e8c74652b80,0.7839,2711,2125.1529,2991.9887740783263171,2345.41999999999999997469,220.26709999999999997469,,0
FY2022,XRP,d9ab309b,in_buy_3808703f588fed,10,15.2,152,11.52,115.2,-36.8,,0
FY2022,LTC,da4245dd,in_buy_e179cfe797c33b,0.0214,3549.9840306611306292,75.96965825614819546488,4519.6261682242990654,96.71999999999999999956,20.75034174385180453468,,0
FY2022,LTC,da5297df,in_buy_9996942609cefb,0.74695057,3300.9904798538320992,2465.676720491393403181736544,4519.9979562640506847,3376.215049830267729445555279,910.538329338874326263818735,,0
FY2022,LTC,da5297df,in_buy_e179cfe797c33b,0.23164943,3549.9840306611306292,822.351777211753433409721356,4519.9979562640506847,1047.054950169732270601864721,224.703172957978837192143365,,0
FY2022,XRP,dade0f3a,in_buy_9d48eb9942e07f,3.654,20.08,73.37232,21.03,76.84362,3.4713,,0
FY2022,XRP,dade0f3a,in_buy_c56e94dc6fd47f,14.346,19.7,282.6162,21.03,301.69638,19.08018,,0
FY2022,XRP,daed8da9,in_buy_3808703f588fed,1,15.2,15.2,11.52,11.52,-3.68,,0
FY2022,XBT,db1aaa05,in_buy_28a005ab648117,0.001425,838000,1194.15,862400,1228.92,34.77,,0
FY2022,XRP,dc1aefb7,in_buy_955fb62ef0d38e,121.119,7.65,926.56035,7.29,882.95751,-43.60284,,0
FY2022,XRP,dc1aefb7,in_buy_786afbadd24da5,129,7.75,999.75,7.29,940.41,-59.34,,0
FY2022,XRP,dc1aefb7,in_buy_5a5811bdceba33,49.881,7.81,389.57061,7.29,363.63249,-25.93812,,0
FY2022,ETH,dc280fb2,in_buy_17687b16659a31,0.0145096,41100,596.34456,44950,652.20652,55.86196,,0
FY2022,ETH,dc280fb2,in_buy_c91f6b6e10b9c4,0.0354904,42998,1526.0162192,44950,1595.29348,69.2772608,,0
FY2022,XRP,dc669cd7,in_buy_029d2745c1eb94,100.529,8.42,846.45418,8.09,813.27961,-33.17457,,0
FY2022,XRP,dc669cd7,in_buy_f0b707f3975c25,199.471,8.32,1659.59872,8.09,1613.72039,-45.87833,,0
FY2022,LTC,dc6a208e,in_buy_7b6e0c791fc41f,0.10631743,2784.9860724233983287,296.092561805849582173679241,3370,358.2897391,62.197177294150417826320759,,0
FY2022,LTC,dc6a208e,in_buy_161174b9def16f,0.29368257,2729.9754299754299754,801.746200312039312030508778,3370,989.7102609,187.964060587960687969491222,,0
FY2022,XRP,dcb84420,in_buy_44c4ce41235ff6,65,8.33,541.45,8.68,564.2,22.75,,0
FY2022,ETH,de648250,in_buy_ca6409870b115d,0.099973,26679.9893276414087513,2667.2785730522945570937149,26686.9054644754083603,2667.9700000000000000042719,0.691426947705442910557,,0
FY2022,LTC,df433c10,in_buy_e74ad06fcb34d5,0.36979757,2905,1074.26194085,3094.9865143582421069,1144.518492192448040603300233,70.256551342448040603300233,,0
FY2022,LTC,df433c10,in_buy_c8a5cf3bab4644,0.26050243,2858,744.51594494,3094.9865143582421069,806.251507807551959375769767,61.735562867551959375769767,,0
FY2022,XRP,df953645,in_buy_dc4bf8733aa2fc,157.471,6.3,992.0673,7.88,1240.87148,248.80418,,0
FY2022,XRP,df953645,in_buy_4ed0d7933b3b74,0.529,6.51,3.44379,7.88,4.16852,0.72473,,0
FY2022,LTC,e0065371,in_buy_e74ad06fcb34d5,0.2178,2905,632.709,3094.9954086317722681,674.08999999999999999218,41.38099999999999999218,,0
FY2022,LTC,e1049f90,in_buy_5d114dcc2901cf,0.5294,2901,1535.7894,2942.9920664903664526,1558.02000000000000000644,22.23060000000000000644,,0
FY2022,LTC,e11c5164,in_buy_585c178cba258e,0.41634935,3960,1648.743426,2041,849.76902335,-798.97440265,,0
FY2022,LTC,e11c5164,in_buy_6baedc30ea85f1,0.58365065,3151,1839.08319815,2041,1191.23097665,-647.8522215,,0
FY2022,LTC,e134a8a7,in_buy_abc30f6714bd1a,0.21634935,5258,1137.5648823,2427,525.07987245,-612.48500985,,0
FY2022,LTC,e134a8a7,in_buy_d1cf7f07714aef,0.2,5704,1140.8,2427,485.4,-655.4,,0
FY2022,LTC,e134a8a7,in_buy_de5bc1cae78601,0.08365065,4819,403.11248235,2427,203.02012755,-200.0923548,,0
FY2022,LTC,e158e61f,in_buy_5f2f28558033f8,0.0598,4805,287.339,3742.9765886287625418,223.82999999999999999964,-63.50900000000000000036,,0
FY2022,XBT,e203c6b1,in_buy_17d48f09f4d28c,0.00184088,815998.1905910735826297,1502.154749095295536791362136,638000,1174.48144,-327.673309095295536791362136,,0
FY2022,XBT,e203c6b1,in_buy_7adc9f2579dd92,0.00015912,821000,130.63752,638000,101.51856,-29.11896,,0
FY2022,XRP,e21f681a,in_buy_a28c342463537b,100,8.42,842,8.91,891,49,,0
FY2022,XRP,e2851eb7,in_buy_dd8a4a386a2d7d,72.221,12.95,935.26195,18.45,1332.47745,397.2155,,0
FY2022,XRP,e2851eb7,in_buy_e601f330e3976d,2,12.95,25.9,18.45,36.9,11,,0
FY2022,XRP,e2851eb7,in_buy_f908136f4369b4,125.779,13.95,1754.61705,18.45,2320.62255,566.0055,,0
FY2022,XRP,e339a921,in_buy_6f401bcd1fc479,4,14.3,57.2,11.62,46.48,-10.72,,0
FY2022,LTC,e3dcdb44,in_buy_0cb163e3da4c3c,0.07925065,4836,383.2561434,2222.9822437449556094,176.17278775524616626609611,-207.08335564475383373390389,,0
FY2022,LTC,e3dcdb44,in_buy_141ef129947013,0.0044,5015.9090909090909091,22.07000000000000000004,2222.9822437449556094,9.78112187247780468136,-12.28887812752219531868,,0
FY2022,LTC,e3dcdb44,in_buy_9a06b102c371a0,0.15274935,5016.9627749576988156,766.33780284898477157866986,2222.9822437449556094,339.55909279358353511470389,-426.77871005540123646396597,,0
FY2022,LTC,e3dcdb44,in_buy_4c6a8ce48eb358,0.2592,5016.9753086419753086,1300.39999999999999998912,2222.9822437449556094,576.19699757869249395648,-724.20300242130750603264,,0
FY2022,XRP,e49ec49b,in_buy_014367f502aa50,8,20.78,166.24,23.56,188.48,22.24,,0
FY2022,XRP,e49ec49b,in_buy_1024dc625c57bc,15.796,20.78,328.24088,23.56,372.15376,43.91288,,0
FY2022,XRP,e49ec49b,in_buy_cc17f40a237dab,8,20.78,166.24,23.56,188.48,22.24,,0
FY2022,XRP,e49ec49b,in_buy_92bd49c3d98c65,250,21.17,5292.5,23.56,5890,597.5,,0
FY2022,XRP,e49ec49b,in_buy_85bbc3d3ff4673,18.204,21.79,396.66516,23.56,428.88624,32.22108,,0
FY2022,XRP,e59e03b1,in_buy_8d1e2fc7c8ea5d,51.736,21.89,1132.50104,10.49,542.71064,-589.7904,,0
FY2022,XRP,e59e03b1,in_buy_8c50d9acd3e394,48.264,22.01,1062.29064,10.49,506.28936,-556.00128,,0
FY2022,XRP,e5ebd41e,in_buy_6e60015b004428,179.629,8.01,1438.82829,8.5,1526.8465,88.01821,,0
FY2022,XRP,e5ebd41e,in_buy_df3c196fc51cbf,20,8.01,160.2,8.5,170,9.8,,0
FY2022,XRP,e5ebd41e,in_buy_fc23ac4bf85efa,200.371,7.85,1572.91235,8.5,1703.1535,130.24115,,0
FY2022,ETH,e618265d,in_buy_7120b61f417f22,0.01603205,40100,642.885205,55439.7466349960411718,888.81279003958828186835619,245.92758503958828186835619,,0
FY2022,ETH,e618265d,in_buy_8cf8e67404b749,0.01554295,39200,609.28364,55439.7466349960411718,861.69720996041171813122881,252.41356996041171813122881,,0
FY2022,XRP,e64f265e,in_buy_7532cb90841619,5,23.27,116.35,21.85,109.25,-7.1,,0
FY2022,LTC,e7ae2662,in_buy_f55e675f36455e,0.13365055,4850,648.2051675,3742.9988974641675854,500.25386129547960308088197,-147.95130620452039691911803,,0
FY2022,LTC,e7ae2662,in_buy_9de194772ae8d8,0.31984945,4835,1546.47209075,3742.9988974641675854,1197.19613870452039689801803,-349.27595204547960310198197,,0
FY2022,XRP,e854675c,in_buy_24175f0fe67057,21,19.01,399.21,23.88,501.48,102.27,,0
FY2022,XRP,e94cf5a8,in_buy_8bd37ed89dd951,16.958,16.6,281.5028,20.18,342.21244,60.70964,,0
FY2022,XRP,e94cf5a8,in_buy_3cde4c2b15e310,200,16.91,3382,20.18,4036,654,,0
FY2022,XRP,e94cf5a8,in_buy_c16c62afca3af6,83.042,18.02,1496.41684,20.18,1675.78756,179.37072,,0
FY2022,XBT,e99aef1f,in_buy_16bc86c0d9b8cc,0.00281546,822000,2314.30812,809000,2277.70714,-36.60098,,0
FY2022,XBT,e99aef1f,in_buy_fa27bb2f0930cf,0.00218454,831000,1815.35274,809000,1767.29286,-48.05988,,0
FY2022,XRP,e9dd1274,in_buy_5a551e4e1eced8,68.204,23.03,1570.73812,23.05,1572.1022,1.36408,,0
FY2022,XRP,e9dd1274,in_buy_85bbc3d3ff4673,131.796,21.79,2871.83484,23.05,3037.8978,166.06296,,0
FY2022,XRP,eaf0150c,in_buy_c16c62afca3af6,11,18.02,198.22,19.6,215.6,17.38,,0
FY2022,XBT,eb4a439a,in_buy_0af0f416aa357f,0.0015,685100,1027.65,812680,1219.02,191.37,,0
FY2022,XBT,ebda0660,in_buy_cdcaf686248944,0.00081546,815000,664.5999,864000,704.55744,39.95754,,0
FY2022,XBT,ebda0660,in_buy_54186c6ac09d90,0.00381454,830540,3168.1280516,864000,3295.76256,127.6345084,,0
FY2022,XBT,ebf3007e,in_buy_c2ee7df0e0da5d,0.005,856000,4280,562000,2810,-1470,,0
FY2022,ETH,ec2b2efd,in_buy_04bbdf5fff501e,0.022207,46599.9404789875162508,1034.8448782168757733815156,38949.8806682577565632,864.9599999999999999989824,-169.8848782168757733825332,,0
FY2022,XBT,ecc1569b,in_buy_158a45326075df,0.00068312,875000,597.73,841000,574.50392,-23.22608,,0
FY2022,XBT,ecc1569b,in_buy_7734dba2593e77,0.00231688,865000,2004.1012,841000,1948.49608,-55.60512,,0
FY2022,XBT,ecdfc882,in_buy_8012369e4d8399,0.002,722000,1444,792000,1584,140,,0
FY2022,LTC,ed20e8cd,in_buy_290beb9cdb8b1c,0.58759757,2643,1553.02037751,3024.991040496953769,1777.47738466778162706674133,224.45700715778162706674133,,0
FY2022,LTC,ed20e8cd,in_buy_2636859c7de793,0.24950243,2674,667.16949782,3024.991040496953769,754.74261533221837296315867,87.57311751221837296315867,,0
FY2022,XRP,edadf352,in_buy_262fbdc4f832e3,154.342,8.8,1358.2096,15.54,2398.47468,1040.26508,,0
FY2022,XRP,edadf352,in_buy_4ee80ca11a61e7,18,8.8,158.4,15.54,279.72,121.32,,0
FY2022,XRP,edadf352,in_buy_8321dbb2de1c9a,88.658,8.7,771.3246,15.54,1377.74532,606.42072,,0
